driver_id,avg_speed_kph,max_speed_kph,speed_std,speed_safety_score,harsh_braking_events,harsh_acceleration_events,braking_safety_score,acceleration_safety_score,consistency_score,overall_safety_score,avg_acceleration,max_acceleration,min_acceleration,total_distance_km,total_trips,avg_trip_duration,speeding_events,night_driving_ratio,weekend_driving_ratio,phone_usage_events,harsh_cornering_events,driver_profile,discount_eligible,discount_tier,estimated_premium,annual_savings
D0327,74.80082993898235,129.9769256632573,14.676443022070625,70.39834012203531,0,0,100,100,70.64711395585874,85.2613635194735,0.0001681004226825457,2.363523470657949,-2.080517735383748,400.1844401735555,15,214.0,1168,0.1450772144101434,0.10702422529111492,1,0,average,True,1,990.0,110.0
D0328,65.00999866484536,107.1000480463522,11.865880530234264,89.98000267030929,0,0,100,100,76.26823893953147,91.56206040246019,-8.03238198306757e-05,1.668441993889107,-1.761662030353114,501.2270897059577,15,308.4,470,0.07570712615529657,0.43966049405510493,0,0,good,True,3,770.0,330.0
D0329,85.43447896708464,157.611666229656,20.013585053103725,49.13104206583071,0,0,100,100,59.97282989379255,77.27596798990581,-0.0005517984776054374,2.976409721523104,-3.155609255181549,658.6998328362225,15,308.4,2771,0.07265068840732544,0.24722123373671515,0,0,poor,False,0,1100.0,0.0
D0330,54.957680085629356,82.82382668217087,8.1375647529844,100.0,0,0,100,100,83.7248704940312,95.93121762350779,-0.00019108828642389403,1.0020835152597818,-1.1455596250342823,379.2079925908426,15,276.0,3,0.31373887043688203,0.34424805762247895,0,0,excellent,True,3,770.0,330.0
D0331,75.12080989212821,127.9964427427464,14.776517701143028,69.75838021574359,0,0,100,100,70.44696459771394,85.05133620336439,-0.0002691809450890296,2.14700122350288,-2.2643450103879164,480.0219752106992,15,255.6,1420,0.17330199707887697,0.35715984357444974,0,0,average,False,0,1100.0,0.0
D0332,55.16264558921997,87.43148841555544,7.851751016634887,100.0,0,0,100,100,84.29649796673023,96.07412449168255,-0.00038551733899892083,1.0622870213243831,-1.0095323034860173,376.2092429184802,15,272.8,4,0.4463369009131089,0.054420466348714974,0,0,excellent,True,3,770.0,330.0
D0333,64.84729056199983,109.66724435584952,12.014132146353731,90.30541887600035,0,0,100,100,75.97173570729254,91.5692886458232,0.0001368952686671602,1.7059732975489976,-1.570924911159873,537.5840387589785,15,331.6,515,0.2670559864135923,0.2376060541972579,1,0,good,True,3,770.0,330.0
D0334,74.99916789974168,130.91191459491185,15.278266331032299,70.00166420051664,0,0,100,100,69.4434673379354,84.86128288461302,0.0004337433546756426,2.047868658175761,-2.1983150742195448,385.49572300467224,15,205.6,1141,0.023238980723203427,0.4699323302787401,0,0,average,True,1,990.0,110.0
D0335,75.17045234186844,127.75460592126936,14.920617619286476,69.65909531626312,0,0,100,100,70.15876476142705,84.95446501942254,-0.0005738257900293392,1.929360290930474,-2.019949394967194,460.04316833223487,15,244.8,1364,0.1530012024462271,0.19252395336485106,1,0,average,False,0,1100.0,0.0
D0336,54.947274410658636,90.01768868103687,8.152745677114714,100.0,0,0,100,100,83.69450864577057,95.92362716144264,6.617373182095135e-05,1.169283821017419,-1.2301459715150271,414.8519218004727,15,302.0,6,0.3176714730010265,0.26408794854700846,0,0,excellent,True,3,770.0,330.0
D0337,55.11605897322009,89.66429395547767,8.083318534072294,100.0,0,0,100,100,83.83336293185542,95.95834073296385,-0.00020220038178664772,1.1334374314245614,-1.132483079103234,307.5476090705681,15,223.2,5,0.1679558792959552,0.3560752021013869,0,0,excellent,True,3,770.0,330.0
D0338,54.90231510510637,82.64334468235519,8.090279589870136,100.0,0,0,100,100,83.81944082025973,95.95486020506493,-0.00031199993194610897,1.122081660814835,-1.0912840632564935,309.6490571927999,15,225.6,4,0.1953538326402955,0.36997591533906454,0,0,excellent,True,3,770.0,330.0
D0339,54.76517821749263,81.6693689600096,8.00776491638762,100.0,0,0,100,100,83.98447016722476,95.99611754180619,-0.000250517619307582,1.1390006265632393,-1.131617827078753,313.25681940405786,15,228.8,2,0.10329151958094279,0.10198043588579628,2,0,excellent,True,1,990.0,110.0
D0340,74.97704644726059,132.09645795017542,14.612755630100288,70.04590710547882,0,0,100,100,70.77448873979942,85.20509896131956,0.00027532251188982907,1.943139342245156,-2.0910745159905386,389.88064152575504,15,208.0,1138,0.1128351422660894,0.39738924444308626,0,0,average,True,1,990.0,110.0
D0341,64.91894426930824,110.93479353908698,11.837407169558936,90.16211146138352,0,0,100,100,76.32518566088213,91.62182428056641,0.0007317134405013158,1.8829641640564896,-2.048037381516125,436.90449493244444,15,269.2,392,0.16640036560289234,0.12141141312878406,0,0,good,True,3,770.0,330.0
D0342,55.00342398388447,85.57294661552774,8.021708095993846,100.0,0,0,100,100,83.95658380801231,95.98914595200307,-0.0006871720962281862,0.9984739197983484,-1.074616631799276,337.7210232610506,15,245.6,2,0.19487607240367308,0.3924581491160754,0,0,excellent,True,3,770.0,330.0
D0343,54.97224635852251,88.34110193432906,7.955115315410276,100.0,0,0,100,100,84.08976936917945,96.02244234229487,0.00013097283149495278,1.2245134543767808,-1.113087990612468,353.47154408529974,15,257.2,5,0.25497700893316905,0.2570910854504186,2,0,excellent,True,1,990.0,110.0
D0344,75.09772037073006,121.74315913879698,14.910962505039205,69.80455925853988,0,0,100,100,70.17807498992158,84.99565856211537,-0.00021209474444327237,2.003756519151417,-1.9199799259170556,466.3568435022337,15,248.4,1378,0.14809617231886715,0.2613333919829981,0,0,average,False,0,1100.0,0.0
D0345,75.23212568665244,126.34101593284808,14.974120038771696,69.53574862669512,0,0,100,100,70.05175992245661,84.89687713728793,-0.00018166699465936182,2.560206412130808,-2.0780169897502474,432.58472269825154,15,230.0,1290,0.30006816503814054,0.37187172189768747,1,0,average,False,0,1100.0,0.0
D0346,74.99249433415355,136.3522814069266,15.140241230507657,70.0150113316929,0,0,100,100,69.71951753898469,84.9336322176694,0.0003687264040608865,2.021997782194726,-2.048311573039252,493.4506127187303,15,263.2,1477,0.08919654449218013,0.48589617862252227,0,1,average,True,1,990.0,110.0
D0347,54.944364791444734,80.3716318394667,8.013529960694312,100.0,0,0,100,100,83.97294007861137,95.99323501965284,-0.00034860596818432274,1.0932162186282235,-1.0746066021396763,403.2916375692044,15,293.6,2,0.07552702154995534,0.0659757419574668,1,1,excellent,True,3,770.0,330.0
D0348,65.25202917440424,106.68200204392672,12.084929611393289,89.49594165119152,0,0,100,100,75.83014077721342,91.33152060710123,0.0002065363751760263,1.8465306006768676,-1.4020599856436196,298.20177332702735,15,182.8,310,0.12551560445526844,0.6800954531482889,1,0,good,True,3,770.0,330.0
D0349,74.83206922409157,128.99091580732195,15.280334827301221,70.33586155181686,0,0,100,100,69.43933034539756,84.9437979743036,0.0006507934817412501,1.9614560041635989,-1.945753374928661,475.9319602652224,15,254.4,1411,0.2306311000800918,0.28054018220768245,2,2,average,True,1,990.0,110.0
D0350,75.16471545061152,127.76657039631306,14.763501235681579,69.67056909877695,0,0,100,100,70.47299752863684,85.03589165685344,-0.00028319609227407016,2.0427060786204905,-1.9986157072875428,491.5772390469994,15,261.6,1454,0.1503579197291763,0.43474527703997345,0,1,average,False,0,1100.0,0.0
D0351,65.18160706413235,106.44538483259667,12.07006215163896,89.6367858717353,0,0,100,100,75.85987569672209,91.37416539211435,0.00010781866652905351,1.808185392195729,-1.8915769253972785,350.0252299343907,15,214.8,350,0.5561559210408548,0.21003513388407902,3,1,good,True,1,990.0,110.0
D0352,75.32277876740793,129.9554475412594,15.158232457243631,69.35444246518415,0,0,100,100,69.68353508551274,84.75949438767422,-0.00027079429306934314,2.2510106367488696,-2.238109899041034,421.8075610974844,15,224.0,1255,0.24177893556789012,0.4843203058532094,1,1,average,False,0,1100.0,0.0
D0353,64.53408783346691,106.41980983788288,12.011511064381134,90.93182433306617,0,0,100,100,75.97697787123774,91.72720055107598,0.0005287177049183649,1.6145130586100194,-1.7845666492678791,391.72191314914414,15,242.8,357,0.11763551311950729,0.2186251766521776,2,0,good,True,1,990.0,110.0
D0354,55.15277746108159,84.21134031397561,7.929486991834766,100.0,0,0,100,100,84.14102601633047,96.03525650408261,-9.355903990172974e-05,1.2339847609606749,-1.1976946216388504,389.9301366498468,15,282.8,4,0.2515074623533036,0.3161025303672446,0,0,excellent,True,3,770.0,330.0
D0355,75.0635123015714,127.2253818041322,15.027141694619568,69.87297539685721,0,0,100,100,69.94571661076087,84.95467300190452,-0.00014382633110646706,2.000387694512612,-1.8855891898703667,523.9433158649683,15,279.2,1561,0.22041889956804467,0.3523996242626873,0,0,average,False,0,1100.0,0.0
D0356,55.00629362672532,80.71366301205785,7.940820387887246,100.0,0,0,100,100,84.11835922422551,96.02958980605638,-0.00041744922354045277,1.124714337886076,-0.9849481307316176,266.7805240896178,15,194.0,1,0.2375856275660019,0.18482790451735864,0,0,excellent,True,3,770.0,330.0
D0357,85.15355722848504,150.810742424322,19.597766590718454,49.69288554302992,0,1,100,97,60.80446681856309,76.87433809039825,0.0010298212104435393,2.5716921447797736,-2.880053040604738,596.92643617168,15,280.4,2565,0.10042321539660846,0.1218330299928189,3,0,poor,False,0,1100.0,0.0
D0358,54.91158675374948,84.72492839578032,7.999873591374182,100.0,0,0,100,100,84.00025281725163,96.00006320431291,-0.0001774382997932545,0.9422754580316136,-1.0370372176802198,272.3614702985974,15,198.4,3,0.15185319321997542,0.14921773539435157,2,0,excellent,True,1,990.0,110.0
D0359,54.896851026549655,82.51445922317826,7.882341474282318,100.0,0,0,100,100,84.23531705143536,96.05882926285884,-0.00041938139635684055,1.1237778160320169,-0.9844332398938204,266.79869598903133,15,194.4,1,0.11221775048926894,0.5280919726796374,0,1,excellent,True,3,770.0,330.0
D0360,54.747113396977056,80.00441321261943,8.181230386777859,100.0,0,0,100,100,83.63753922644429,95.90938480661107,0.0003904910209232787,1.2743614368480105,-1.087364694061623,255.66901956388284,15,186.8,1,0.2089267426943387,0.4169600959366657,0,0,excellent,True,3,770.0,330.0
D0361,54.94514407081648,83.39997475933879,7.947225693561264,100.0,0,0,100,100,84.10554861287747,96.02638715321936,0.000165713258877066,1.087698555164098,-0.9999625269742256,398.35229451341945,15,290.0,3,0.05400613412285113,0.3458465584346093,0,1,excellent,True,3,770.0,330.0
D0362,55.03649229279056,82.49730825027818,7.975420147751764,100.0,0,0,100,100,84.04915970449647,96.01228992612411,0.0001547488839951531,1.1709280214141553,-1.0464212457195985,333.5211432943108,15,242.4,4,0.1835511117528598,0.3222532961438653,1,0,excellent,True,3,770.0,330.0
D0363,55.05297844267453,86.62076980438599,8.049824780677246,100.0,0,0,100,100,83.9003504386455,95.97508760966137,-0.0003382830782443213,1.0409436478903216,-1.3342310847213583,360.0464790150914,15,261.6,6,0.3960456986620999,0.5928305105483119,0,0,excellent,True,3,770.0,330.0
D0364,55.02569370990589,85.64921210508179,7.8319511439945675,100.0,0,0,100,100,84.33609771201087,96.08402442800272,0.00016830679820904556,1.2466999599024997,-1.023805144812189,346.66187037240707,15,252.0,3,0.08099403346764783,0.14548912135608977,0,0,excellent,True,3,770.0,330.0
D0365,84.19637662030489,153.0615516568024,20.358521979900946,51.60724675939022,2,0,94,100,59.28295604019811,76.22255069989708,0.00016911209382736508,3.4336764012277845,-2.998179995899378,388.14529621960554,15,184.4,1607,0.4378751711038624,0.413112104326638,1,0,poor,False,0,1100.0,0.0
D0366,55.21053871360758,86.22536811473059,7.945201373836888,100.0,0,0,100,100,84.10959725232622,96.02739931308156,-0.0004271829944093972,1.0675090303015342,-1.0999779433475516,354.45165854136064,15,256.8,1,0.23681650262434734,0.5757292269017942,2,0,excellent,True,1,990.0,110.0
D0367,54.8579612874405,92.10255674375604,7.981747481129835,100.0,0,0,100,100,84.03650503774033,96.00912625943508,4.1399090987019495e-05,1.1813192601256994,-1.1657436385030135,422.9548815261663,15,308.4,7,0.24364214337094434,0.41760897197219965,0,0,excellent,True,3,770.0,330.0
D0368,85.0293806869531,160.0,20.356619978349155,49.94123862609379,1,0,97,100,59.28676004330169,76.55699966734888,-0.00031344856938018826,2.789626004235424,-2.60727980642633,584.1518453193678,15,274.8,2474,0.10207163301237025,0.10795995058054761,0,1,poor,False,0,1100.0,0.0
D0369,85.19280540890527,151.99195097211617,20.18772931297806,49.614389182189456,1,2,97,94,59.62454137404388,75.05973263905834,0.0006713605080346567,2.91612566816809,-3.2207728149521104,522.2318971565893,15,245.2,2224,0.3041438433778036,0.2189652658486232,0,0,poor,False,0,1100.0,0.0
D0370,74.87863842282061,135.65767693297093,15.347029944645964,70.24272315435877,0,0,100,100,69.30594011070806,84.8871658162667,3.38476495181757e-05,2.5005577899050864,-1.976196884253452,514.4162459647775,15,274.8,1530,0.39843120084231737,0.4524279131391486,1,1,average,True,1,990.0,110.0
D0371,64.9947813694887,106.96839187707698,12.103424691119445,90.01043726102259,0,0,100,100,75.79315061776111,91.45089696969593,-0.0002627364962012849,1.5398389650582929,-1.5687537639393154,451.71373051794654,15,278.0,438,0.0751837507558861,0.348244237008956,1,0,good,True,3,770.0,330.0
D0372,54.769298387461056,85.51413722067771,8.08185815949936,100.0,0,0,100,100,83.83628368100128,95.95907092025033,0.0001494139072953076,1.1904342689965937,-1.134686637646259,305.0649920181581,15,222.8,3,0.13580311578971035,0.44654151457694313,0,0,excellent,True,3,770.0,330.0
D0373,74.803112142533,130.45249173282053,15.251952493486112,70.39377571493401,0,0,100,100,69.49609501302777,84.97246768199045,-0.00020700405422866426,2.2074296942712017,-2.176938240772865,383.73996529119427,15,205.2,1104,0.46441581428638995,0.22628958651732248,1,0,average,True,1,990.0,110.0
D0374,75.09219574501374,128.02985356188,15.048650983403869,69.81560850997252,0,0,100,100,69.90269803319227,84.92957663579121,2.1284917472866914e-05,1.8503752133424487,-2.0587007794245187,507.6232432362929,15,270.4,1503,0.03397735429695546,0.2506016982766943,0,0,average,False,0,1100.0,0.0
D0375,55.04859518856167,87.53415848020187,7.930794136464314,100.0,0,0,100,100,84.13841172707137,96.03460293176784,-0.00021027199093737203,1.1900499043353066,-0.9676799737774076,375.4314191859906,15,272.8,5,0.44562960850664635,0.17925550723149947,0,1,excellent,True,3,770.0,330.0
D0376,55.04242177835203,81.97011235649376,7.897334904132561,100.0,0,0,100,100,84.20533019173487,96.05133254793373,-0.0001184193487457479,1.1001776990912124,-1.0090523752564753,433.18385939563046,15,314.8,4,0.22892948472546043,0.25962997014893463,0,0,excellent,True,3,770.0,330.0
D0377,55.00849182698083,80.77183087303854,8.03767553738928,100.0,0,0,100,100,83.92464892522145,95.98116223130536,0.0002808109593856871,1.1686443693162174,-1.3304744750743376,318.499167678219,15,231.6,2,0.37338540816891047,0.2797758741459722,1,1,excellent,True,3,770.0,330.0
D0378,75.13935353323443,133.97225708540375,15.228822623465868,69.72129293353115,0,0,100,100,69.54235475306827,84.81591192164984,0.0005354467931748402,2.268606957105588,-2.299538985267689,589.8439252358903,15,314.0,1767,0.31807021362574234,0.2844483021178775,0,0,average,False,0,1100.0,0.0
D0379,65.32829529251542,108.18823765064822,11.888347280855887,89.34340941496916,0,0,100,100,76.22330543828822,91.39167871331435,0.00025064699569876317,1.672584978244508,-1.7356848161521603,281.56495271074147,15,172.4,285,0.09109675126209425,0.25261667080959743,0,0,good,True,3,770.0,330.0
D0380,55.066780757694836,83.76793820870107,7.967939778556666,100.0,0,0,100,100,84.06412044288666,96.01603011072166,-0.0003667050474426114,1.2737433582227182,-1.1174889795315457,400.3354961084414,15,290.8,4,0.37693475612505006,0.17173793050845498,1,0,excellent,True,3,770.0,330.0
D0381,64.83861735327686,101.71230226688044,12.044053216406033,90.32276529344628,0,0,100,100,75.91189356718793,91.55866471515856,0.00038932893069742867,1.4351250587855728,-1.4826065183049375,414.9671510609719,15,256.0,409,0.5115887805892306,0.15898828221135491,1,0,good,True,3,770.0,330.0
D0382,64.70185904922153,103.95206940983697,12.054710352427113,90.59628190155695,0,0,100,100,75.89057929514577,91.62171529917568,-0.0005994668767401206,1.7488023181320425,-1.7558869933879635,438.6786043537219,15,271.2,417,0.10759630151787929,0.3395290806009798,1,0,good,True,3,770.0,330.0
D0383,64.61585690691903,107.36703649568558,11.950590437752249,90.76828618616193,0,0,100,100,76.0988191244955,91.71677632766436,0.001665305915596782,1.786290297157592,-1.6158029778648726,319.8484916892492,15,198.0,287,0.3536626361403191,0.18114552781564167,0,0,good,True,3,770.0,330.0
D0384,64.77909037253178,104.39560911839908,12.05937216846234,90.44181925493643,0,0,100,100,75.88125566307532,91.58076872950294,0.0009334784691797433,1.492207825199684,-1.54677353433026,455.3970053188984,15,281.2,429,0.24075135541065681,0.34361845208301445,0,0,good,True,3,770.0,330.0
D0385,75.21117215548583,131.16435231637712,15.103444957357382,69.57765568902835,0,0,100,100,69.79311008528524,84.84269144357839,-0.0002018131499163585,2.0827827145576694,-1.9505569569404044,500.15429483398077,15,266.0,1460,0.19758664498685002,0.28237215300847207,1,2,average,False,0,1100.0,0.0
D0386,65.12810738989286,102.6492046211109,12.000842175700203,89.74378522021428,0,0,100,100,75.9983156485996,91.43552521720346,1.746204706710331e-05,1.796287709217065,-1.571559756576416,365.368682457299,15,224.4,362,0.16953868903295943,0.14397707929202264,1,1,good,True,3,770.0,330.0
D0387,55.104453450896365,86.36647581218664,7.889295640549568,100.0,0,0,100,100,84.22140871890086,96.05535217972522,0.00016498251765168092,1.178204771087921,-1.0530333945838737,338.3413441885037,15,245.6,1,0.24637704489434467,0.39718766494918833,0,0,excellent,True,3,770.0,330.0
D0388,74.99833267248152,136.17045493729935,15.36138223583358,70.00333465503695,0,0,100,100,69.27723552833284,84.82014254584244,-0.0005759043127571226,2.731271470743871,-2.4341315475376577,398.9911298176017,15,212.8,1171,0.308121042489959,0.27786147132889794,1,0,average,True,1,990.0,110.0
